"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","YIBSZFI","YIBSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","423","T","1876","74666","28.8","S","45.1","39.5",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","488","U","4712","270386","21.7","S","23.3","20.2",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","139","R","525","24851","50.7","S","44.7","43.2",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","177","T","905","60061","52.3","S","43.7","36.2",
"0100000US","United States","42","Wholesale trade","003","Male","001","Total","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","003","Male","001","Total","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","225","T","982","64499","67.3","S","37.3","28.5",
"0100000US","United States","42","Wholesale trade","003","Male","001","Total","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","57","O","266","14467","29.1","S","16.7","17.4",
"0100000US","United States","42","Wholesale trade","003","Male","001","Total","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","274","U","1278","59905","31.6","S","52.5","38.5",
"0100000US","United States","42","Wholesale trade","003","Male","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","003","Male","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","300","U","3737","208036","18.9","S","22.3","24.2",
"0100000US","United States","42","Wholesale trade","004","Equally male/female","001","Total","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","004","Equally male/female","001","Total","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","004","Equally male/female","001","Total","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","004","Equally male/female","001","Total","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","004","Equally male/female","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","004","Equally male/female","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","020","Hispanic","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","020","Hispanic","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","020","Hispanic","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","020","Hispanic","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","020","Hispanic","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","020","Hispanic","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","97","O","492","20215","78.8","S","75.7","74.9",
"0100000US","United States","42","Wholesale trade","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","248","T","906","58584","60.3","S","37.2","27.2",
"0100000US","United States","42","Wholesale trade","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","83","R","283","16369","44.1","S","21.2","25.0",
"0100000US","United States","42","Wholesale trade","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","276","U","1259","85113","26.7","S","40.7","48.2",
"0100000US","United States","42","Wholesale trade","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","388","T","1827","72618","34.0","S","46.6","40.2",
"0100000US","United States","42","Wholesale trade","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","389","U","4220","250172","29.1","S","23.0","21.6",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","50","American Indian and Alaska Native","001","Total","311","Firms with less than 2 years in business","2020","108","M","125","5957","18.0","S","50.4","47.8",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","50","American Indian and Alaska Native","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","50","American Indian and Alaska Native","001","Total","319","Firms with 4 to 5 years in business","2020","124","R","316","13522","91.6","S","76.4","63.4",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","50","American Indian and Alaska Native","001","Total","321","Firms with 6 to 10 years in business","2020","160","T","1216","46995","43.0","S","35.6","28.1",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","50","American Indian and Alaska Native","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","001","Total","001","Total","50","American Indian and Alaska Native","001","Total","323","Firms with 16 or more years in business","2020","357","U","4615","276504","23.2","S","38.6","40.1",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","50","American Indian and Alaska Native","001","Total","311","Firms with less than 2 years in business","2020","44","L","80","3647","47.2","S","80.3","77.9",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","50","American Indian and Alaska Native","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","50","American Indian and Alaska Native","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","50","American Indian and Alaska Native","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","50","American Indian and Alaska Native","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","42","Wholesale trade","002","Female","001","Total","50","American Indian and Alaska Native","001","Total","323","Firms with 16 or more years in business","2020","100","R","681","34725","45.8","S","20.5","15.0",
"0100000US","United States","42","Wholesale trade","003","Male","001","Total","50","American Indian and Alaska Native","001","Total","311","Firms with less than 2 years in business","2020","54","L","41","2109","19.1","S","33.1","4.5",
